city,year,own_area_km2,ghsl_urban_centre_area_km2,area_ratio,perimeter_area_ratio,reliable
Dar es-Salaam,2015,1635.9005065127146,706.29388925,2.3161753646911007,9.669374526344763,true
Dar es-Salaam,2020,1635.9005065127146,785.20939775,2.0833939471437186,9.669374526344763,true
Maputo,2000,329.7944904275352,308.154135,1.0702257505891823,9.825215111953721,true
Maputo,2005,329.7944904275352,354.77214625,0.9295952174191725,9.825215111953721,true
Maputo,2010,329.7944904275352,422.9130855,0.7798162358528752,9.825215111953721,true
Maputo,2015,329.7944904275352,491.04123425,0.6716228035945949,9.825215111953721,true
Maputo,2020,329.7944904275352,494.6261715,0.6667550352772532,9.825215111953721,true
Gaborone,2000,256.4664187808708,61.53470975,4.167833403664845,6.369340317937513,true
Gaborone,2005,256.4664187808708,61.53470975,4.167833403664845,6.369340317937513,true
Gaborone,2010,256.4664187808708,68.77642225,3.728987498777182,6.369340317937513,true
Gaborone,2015,256.4664187808708,68.77642225,3.728987498777182,6.369340317937513,true
Gaborone,2020,256.4664187808708,68.77642225,3.728987498777182,6.369340317937513,true
Special capital Region of Jakarta,2000,1027.1688330614202,2618.73287775,0.3922388731545455,5.400872384621,true
Special capital Region of Jakarta,2005,1027.1688330614202,2776.7149205,0.36992232276997994,5.400872384621,true
Special capital Region of Jakarta,2010,1027.1688330614202,2950.486833,0.3481353726351031,5.400872384621,true
Special capital Region of Jakarta,2015,1027.1688330614202,3076.889872,0.3338334733422725,5.400872384621,true
